src_ip,src_port,dst_ip,dst_port,proto,service,conn_state,src_bytes,dst_bytes,duration,anomaly_score,label,type
192.168.1.31,48838,176.28.50.165,80,tcp,http,SF,253,1966,30.67232,0.1591,1,injection
192.168.1.32,40822,18.194.169.124,80,tcp,http,S1,2989,1517,0.690349,0.1589,1,xss
192.168.1.32,38242,18.194.169.124,80,tcp,http,S1,2989,1517,0.714345,0.1589,1,xss
192.168.1.32,39040,192.168.1.152,80,tcp,http,S3,1705,1004,6.541833,0.1588,1,xss
192.168.1.32,40950,192.168.1.152,80,tcp,http,S3,1711,1006,6.805982,0.1588,1,xss
192.168.1.32,58148,52.28.231.150,80,tcp,http,S1,2926,1496,0.665637,0.1586,1,xss
192.168.1.32,41036,192.168.1.152,80,tcp,http,S3,1672,993,6.677598,0.1586,1,xss
192.168.1.31,56042,176.28.50.165,80,tcp,http,S2,256,2057,1.355868,0.1585,1,ddos
192.168.1.31,37472,192.168.1.152,80,tcp,http,S1,156,11230,7.216225,0.1583,1,ddos
192.168.1.169,51087,192.168.1.195,5357,tcp,-,SF,959,2341,0.120843,0.1583,0,normal
192.168.1.32,43506,192.168.1.152,80,tcp,http,S3,1453,920,5.041241,0.1582,1,xss
192.168.1.32,43486,192.168.1.152,80,tcp,http,S3,1510,939,5.061859,0.1582,1,xss
192.168.1.32,55874,52.28.231.150,80,tcp,http,S1,2197,1252,0.958679,0.158,1,xss
192.168.1.30,37900,52.59.177.21,80,tcp,http,S1,239,12184,7.052764,0.1579,1,injection
192.168.1.32,52338,192.168.1.195,80,tcp,-,SF,0,3702,21.181583,0.1578,1,xss
192.168.1.32,38276,52.28.231.150,80,tcp,-,SF,1990,1178,0.641372,0.1577,1,xss
192.168.1.30,33932,128.30.52.21,443,tcp,-,SF,950,2105,10.239515,0.1575,1,ddos
192.168.1.31,33192,192.168.1.152,80,tcp,-,SF,212,3440,0.236046,0.1573,1,injection
192.168.1.152,44746,13.35.146.75,443,tcp,-,SHR,0,3710,5.428755,0.1573,0,normal
192.168.1.190,3,199.253.182.182,3,icmp,-,OTH,2192,0,63.059764,0.1571,0,normal
192.168.1.30,50896,192.168.1.190,80,tcp,http,SF,357,1919,0.065638,0.1571,1,injection
192.168.1.32,59310,176.28.50.165,80,tcp,-,SH,3040,0,53.099397,0.1563,1,xss
192.168.1.31,42562,192.168.1.195,80,tcp,-,SF,149,1486,1.537068,0.1561,1,ddos
192.168.1.195,51642,192.168.1.1,41952,tcp,http,SF,383,3882,0.741441,0.156,0,normal
192.168.1.193,49367,192.168.1.152,1880,tcp,http,RSTO,922,546,8.289773,0.1559,0,normal
192.168.1.32,52592,192.168.1.195,80,tcp,-,SF,0,4387,1.320876,0.1556,1,xss
192.168.1.195,51737,192.168.1.1,41952,tcp,http,SF,383,3882,0.721241,0.1555,0,normal
192.168.1.195,51816,192.168.1.1,41952,tcp,http,SF,383,3882,0.724308,0.1555,0,normal
192.168.1.195,51903,192.168.1.1,41952,tcp,http,SF,383,3882,0.722526,0.1555,0,normal
192.168.1.195,52109,192.168.1.1,41952,tcp,http,SF,383,3882,0.736748,0.1555,0,normal
192.168.1.31,35694,192.168.1.184,443,tcp,-,SHR,282,373,60.293961,0.1554,1,ddos
192.168.1.195,50387,192.168.1.1,41952,tcp,http,SF,383,3882,0.659038,0.155,0,normal
192.168.1.195,51577,192.168.1.1,41952,tcp,http,SF,383,3882,0.228097,0.1546,0,normal
192.168.1.32,58840,192.168.1.195,80,tcp,http,SF,273,1282,20.487354,0.1539,1,xss
192.168.1.195,51848,192.168.1.1,41952,tcp,http,SF,383,3882,0.520399,0.1539,0,normal
192.168.1.195,51540,192.168.1.1,41952,tcp,http,SF,383,3882,0.523008,0.1539,0,normal
192.168.1.190,44904,192.168.1.152,1880,tcp,http,SF,597,3515,5.06354,0.1539,0,normal
192.168.1.195,51792,192.168.1.1,41952,tcp,http,SF,383,3882,0.521941,0.1539,0,normal
192.168.1.32,40674,18.194.169.124,80,tcp,http,S1,2533,1364,0.649356,0.1539,1,xss
192.168.1.195,51813,192.168.1.1,41952,tcp,http,SF,383,3882,0.522445,0.1539,0,normal
192.168.1.32,58122,52.28.231.150,80,tcp,http,S1,2542,1367,0.669911,0.1539,1,xss
192.168.1.30,42246,192.168.1.184,443,tcp,ssl,S1,454,1690,0.434401,0.1537,1,ddos
192.168.1.195,51734,192.168.1.1,41952,tcp,http,SF,383,3882,0.524352,0.1537,0,normal
192.168.1.30,52558,192.168.1.152,80,tcp,http,S2,209,3441,1.604891,0.1533,1,injection
192.168.1.195,52160,192.168.1.1,41952,tcp,http,SF,226,3978,0.026758,0.1528,0,normal
192.168.1.30,59432,192.168.1.152,80,tcp,http,S2,607,3441,0.426311,0.1525,1,injection
192.168.1.195,51655,192.168.1.1,41952,tcp,http,SF,383,3882,0.72084,0.152,0,normal
192.168.1.195,51663,192.168.1.1,41952,tcp,http,SF,383,3882,0.735151,0.152,0,normal
192.168.1.195,51917,192.168.1.1,41952,tcp,http,SF,383,3882,0.721026,0.152,0,normal
192.168.1.195,51562,192.168.1.1,41952,tcp,http,SF,383,3882,0.724443,0.152,0,normal
192.168.1.195,52125,192.168.1.1,41952,tcp,http,SF,383,3882,0.733682,0.152,0,normal
192.168.1.195,51861,192.168.1.1,41952,tcp,http,SF,383,3882,0.73626,0.152,0,normal
192.168.1.30,57706,192.168.1.190,80,tcp,-,SF,302,1919,0.111181,0.152,1,injection
192.168.1.190,58093,117.18.237.29,80,tcp,-,SF,0,0,6.661163,0.152,0,normal
192.168.1.195,51894,192.168.1.1,41952,tcp,http,SF,383,3882,0.7215,0.152,0,normal
192.168.1.195,51870,192.168.1.1,41952,tcp,http,SF,383,3882,0.734612,0.152,0,normal
192.168.1.195,52008,192.168.1.1,41952,tcp,http,SF,383,3882,0.721079,0.152,0,normal
192.168.1.195,51725,192.168.1.1,41952,tcp,http,SF,383,3882,0.734907,0.152,0,normal
192.168.1.195,51529,192.168.1.1,41952,tcp,http,SF,383,3882,0.723652,0.152,0,normal
192.168.1.31,59694,192.168.1.152,80,tcp,http,SF,203,3440,1.523231,0.1519,1,injection
192.168.1.30,55288,192.168.1.190,80,tcp,-,SF,265,1919,0.337132,0.1519,1,injection
192.168.1.195,51723,192.168.1.1,41952,tcp,http,SF,383,3882,0.737698,0.1518,0,normal
192.168.1.195,51940,192.168.1.1,41952,tcp,http,SF,383,3882,0.739746,0.1518,0,normal
192.168.1.195,50671,192.168.1.1,41952,tcp,http,SF,383,3882,0.791697,0.1518,0,normal
192.168.1.31,38926,192.168.1.190,80,tcp,-,SF,287,1919,0.081752,0.1517,1,injection
192.168.1.152,32912,13.35.146.75,443,tcp,-,SHR,0,3710,5.637635,0.1516,0,normal
192.168.1.31,59896,192.168.1.152,80,tcp,http,SF,203,3440,1.287228,0.1514,1,injection
192.168.1.30,56288,192.168.1.190,80,tcp,-,SF,281,1919,0.068499,0.1513,1,injection
192.168.1.32,44472,192.168.1.152,80,tcp,http,SF,346,483,18.685051,0.1512,1,xss
192.168.1.195,51656,192.168.1.1,41952,tcp,http,SF,383,3882,0.238997,0.1512,0,normal
192.168.1.195,51749,192.168.1.1,41952,tcp,http,SF,383,3882,0.521031,0.1507,0,normal
192.168.1.195,51597,192.168.1.1,41952,tcp,http,SF,383,3882,0.541386,0.1507,0,normal
192.168.1.195,52108,192.168.1.1,41952,tcp,http,SF,383,3882,0.525024,0.1507,0,normal
192.168.1.195,51640,192.168.1.1,41952,tcp,http,SF,383,3882,0.55558,0.1507,0,normal
192.168.1.31,37426,192.168.1.152,80,tcp,http,SF,210,3440,4.71704,0.1507,1,injection
192.168.1.195,52054,192.168.1.1,41952,tcp,http,SF,383,3882,0.536802,0.1507,0,normal
192.168.1.195,51552,192.168.1.1,41952,tcp,http,SF,383,3882,0.539199,0.1507,0,normal
192.168.1.195,51518,192.168.1.1,41952,tcp,http,SF,383,3882,0.537486,0.1507,0,normal
192.168.1.32,43002,192.168.1.152,80,tcp,http,SF,326,483,18.128645,0.1506,1,xss
192.168.1.30,51688,176.28.50.165,80,tcp,http,SF,227,2056,1.298274,0.1504,1,ddos
192.168.1.36,35492,192.168.1.190,80,tcp,http,S3,1201,850,5.099565,0.1504,1,xss
192.168.1.31,48850,192.168.1.152,80,tcp,http,SF,186,3440,1.128829,0.1503,1,injection
192.168.1.195,61073,239.255.255.250,1900,udp,-,S0,4112,0,15.033033,0.1502,0,normal
192.168.1.195,50851,239.255.255.250,1900,udp,-,S0,4112,0,15.021899,0.1502,0,normal
192.168.1.195,55832,192.168.1.1,41952,tcp,http,SF,226,3978,0.253868,0.1502,0,normal
192.168.1.195,51905,192.168.1.1,41952,tcp,http,SF,226,3978,0.016568,0.1501,0,normal
192.168.1.32,37586,192.168.1.152,80,tcp,http,S3,1153,820,7.733396,0.1501,1,xss
192.168.1.195,51814,192.168.1.1,41952,tcp,http,SF,226,3978,0.017437,0.1501,0,normal
192.168.1.31,57236,192.168.1.152,80,tcp,http,SF,229,3440,1.249392,0.15,1,injection
192.168.1.32,47262,192.168.1.190,80,tcp,-,SHR,468,1572,10.663152,0.1498,1,xss
192.168.1.32,48690,192.168.1.152,80,tcp,http,SF,284,483,15.138578,0.1497,1,xss
192.168.1.195,54132,23.9.187.175,80,tcp,http,SF,1588,300,0.38629,0.1496,0,normal
192.168.1.32,53944,192.168.1.190,80,tcp,-,SHR,0,1661,6.429598,0.1495,1,xss
192.168.1.195,51704,192.168.1.1,41952,tcp,http,SF,226,3978,0.023223,0.1494,0,normal
192.168.1.195,52022,192.168.1.1,41952,tcp,http,SF,226,3978,0.012905,0.1494,0,normal
192.168.1.195,53830,192.168.1.1,41952,tcp,http,SF,226,3978,0.014441,0.1494,0,normal
192.168.1.195,52006,192.168.1.1,41952,tcp,http,SF,226,3978,0.013189,0.1494,0,normal
192.168.1.195,52032,192.168.1.1,41952,tcp,http,SF,226,3978,0.012546,0.1494,0,normal
192.168.1.195,51679,192.168.1.1,41952,tcp,http,SF,226,3978,0.013392,0.1494,0,normal
192.168.1.195,51710,192.168.1.1,41952,tcp,http,SF,226,3978,0.019743,0.1494,0,normal
192.168.1.195,51677,192.168.1.1,41952,tcp,http,SF,226,3978,0.01386,0.1494,0,normal
192.168.1.195,52111,192.168.1.1,41952,tcp,http,SF,226,3978,0.011757,0.1494,0,normal
192.168.1.195,52158,192.168.1.1,41952,tcp,http,SF,226,3978,0.013346,0.1494,0,normal
192.168.1.32,48694,192.168.1.152,80,tcp,http,SF,335,483,15.15263,0.1494,1,xss
192.168.1.195,51964,192.168.1.1,41952,tcp,http,SF,226,3978,0.012511,0.1494,0,normal
192.168.1.195,52085,192.168.1.1,41952,tcp,http,SF,226,3978,0.013082,0.1494,0,normal
192.168.1.195,51565,192.168.1.1,41952,tcp,http,SF,226,3978,0.014822,0.1494,0,normal
192.168.1.195,51666,192.168.1.1,41952,tcp,http,SF,226,3978,0.021004,0.1494,0,normal
192.168.1.195,51689,192.168.1.1,41952,tcp,http,SF,226,3978,0.011921,0.1494,0,normal
192.168.1.195,51606,192.168.1.1,41952,tcp,http,SF,226,3978,0.024762,0.1494,0,normal
192.168.1.195,51928,192.168.1.1,41952,tcp,http,SF,226,3978,0.012646,0.1494,0,normal
192.168.1.195,52126,192.168.1.1,41952,tcp,http,SF,226,3978,0.013768,0.1494,0,normal
192.168.1.195,51939,192.168.1.1,41952,tcp,http,SF,226,3978,0.017822,0.1494,0,normal
192.168.1.195,51893,192.168.1.1,41952,tcp,http,SF,226,3978,0.012444,0.1494,0,normal
192.168.1.195,52195,192.168.1.1,41952,tcp,http,SF,226,3978,0.015769,0.1494,0,normal
192.168.1.195,51883,192.168.1.1,41952,tcp,http,SF,226,3978,0.017942,0.1494,0,normal
192.168.1.195,51649,192.168.1.1,41952,tcp,http,SF,226,3978,0.01967,0.1494,0,normal
192.168.1.30,50630,192.168.1.190,80,tcp,-,SF,284,1919,0.259925,0.1493,1,injection
192.168.1.30,36106,176.28.50.165,80,tcp,-,SF,0,0,69.209407,0.1493,1,injection
192.168.1.31,37132,192.168.1.152,80,tcp,http,SF,213,3440,2.726459,0.1493,1,injection
192.168.1.30,42916,192.168.1.195,80,tcp,http,SF,252,1486,0.394835,0.1491,1,ddos
192.168.1.32,46992,192.168.1.190,80,tcp,-,SHR,0,1498,10.478147,0.1491,1,xss
192.168.1.30,56968,192.168.1.190,80,tcp,http,SF,259,2205,5.274242,0.1491,1,injection
192.168.1.195,50062,192.168.1.1,41952,tcp,http,SF,226,3978,0.057214,0.1491,0,normal
192.168.1.31,57640,192.168.1.152,80,tcp,http,SF,209,3440,1.142337,0.1491,1,injection
192.168.1.32,54076,192.168.1.190,80,tcp,-,SHR,749,1182,5.36384,0.149,1,xss
192.168.1.32,48702,192.168.1.152,80,tcp,http,SF,315,483,15.133725,0.149,1,xss
192.168.1.32,37718,192.168.1.152,80,tcp,http,S3,1459,922,8.22212,0.1487,1,xss
192.168.1.30,57310,192.168.1.190,80,tcp,http,SF,234,1919,4.991969,0.1486,1,injection
192.168.1.31,57138,192.168.1.152,80,tcp,http,SF,186,3440,1.19324,0.1485,1,injection
192.168.1.31,57638,192.168.1.152,80,tcp,http,SF,186,3440,1.136062,0.1485,1,injection
192.168.1.36,37844,192.168.1.152,80,tcp,http,SF,420,483,17.563056,0.1483,1,xss
192.168.1.31,57136,192.168.1.152,80,tcp,http,SF,183,3440,0.979803,0.1482,1,injection
192.168.1.30,57228,192.168.1.190,80,tcp,http,SF,259,2205,4.36338,0.1482,1,injection
192.168.1.30,58050,176.28.50.165,80,tcp,http,SF,435,3333,1.006312,0.148,1,injection
192.168.1.31,36552,192.168.1.190,80,tcp,http,SF,260,1919,1.532924,0.1477,1,injection
192.168.1.30,50362,182.50.136.239,80,tcp,http,SF,422,2267,1.341347,0.1477,1,dos
192.168.1.195,51578,192.168.1.1,41952,tcp,http,S3,227,3978,1.994588,0.1476,0,normal
192.168.1.31,35896,192.168.1.194,80,tcp,http,S3,139,1124,18.035688,0.1476,1,ddos
192.168.1.30,47712,192.168.1.184,80,tcp,http,S3,205,107,20.827849,0.1475,1,ddos
192.168.1.30,42036,192.168.1.184,80,tcp,http,S3,206,107,20.61241,0.1475,1,ddos
192.168.1.30,59354,192.168.1.194,80,tcp,http,S3,243,1124,18.266903,0.1474,1,ddos
192.168.1.31,36576,192.168.1.190,80,tcp,http,SF,260,1919,1.331622,0.1473,1,injection
192.168.1.31,58310,192.168.1.190,80,tcp,http,SF,260,1919,1.187417,0.1473,1,injection
192.168.1.31,52234,192.168.1.190,80,tcp,http,SF,259,2205,1.100388,0.1473,1,injection
192.168.1.30,58040,176.28.50.165,80,tcp,http,SF,252,2165,0.997132,0.1473,1,injection
192.168.1.30,45694,192.168.1.194,80,tcp,http,S3,213,1124,15.37201,0.1472,1,ddos
192.168.1.31,60372,192.168.1.152,80,tcp,-,S3,0,0,52.744806,0.1471,1,ddos
192.168.1.32,57682,192.168.1.195,80,tcp,http,SF,303,1282,6.640398,0.147,1,xss
192.168.1.30,58382,176.28.50.165,80,tcp,http,SF,233,2161,1.457234,0.147,1,injection
192.168.1.32,59196,192.168.1.195,80,tcp,-,SF,0,0,69.49649,0.147,1,xss
192.168.1.30,36492,192.168.1.195,80,tcp,http,SF,214,1486,0.031213,0.147,1,ddos
192.168.1.31,35906,192.168.1.194,80,tcp,http,S3,194,1124,18.254932,0.147,1,ddos
192.168.1.30,49296,192.168.1.184,443,tcp,-,S3,0,0,109.509174,0.1469,1,ddos
192.168.1.195,52271,192.168.1.1,41952,tcp,http,SF,226,3978,0.036143,0.1469,0,normal
192.168.1.31,47894,176.28.50.165,80,tcp,http,SF,209,1966,1.341436,0.1468,1,injection
192.168.1.30,58440,176.28.50.165,80,tcp,http,SF,209,1966,1.273796,0.1468,1,injection
192.168.1.30,36732,192.168.1.195,80,tcp,http,SF,162,1486,0.036127,0.1467,1,ddos
192.168.1.195,51604,192.168.1.1,41952,tcp,http,SF,226,3978,0.041922,0.1467,0,normal
192.168.1.30,42150,192.168.1.195,80,tcp,http,SF,257,1486,0.292709,0.1467,1,ddos
192.168.1.30,38394,192.168.1.195,80,tcp,http,SF,188,1486,0.224558,0.1467,1,ddos
192.168.1.30,54356,192.168.1.152,80,tcp,-,S2,288,3441,0.157589,0.1466,1,injection
192.168.1.30,58030,176.28.50.165,80,tcp,http,SF,233,2159,1.376443,0.1466,1,injection
192.168.1.31,45722,176.28.50.165,80,tcp,http,SF,233,2159,1.340621,0.1466,1,injection
192.168.1.30,37888,192.168.1.195,80,tcp,http,SF,210,1486,0.195875,0.1465,1,ddos
192.168.1.30,39364,192.168.1.195,80,tcp,http,SF,211,1486,0.033126,0.1465,1,ddos
192.168.1.31,48866,176.28.50.165,80,tcp,http,SF,375,2093,1.247719,0.1465,1,injection
192.168.1.30,56162,192.168.1.194,80,tcp,http,S3,238,1124,16.265301,0.1465,1,ddos
192.168.1.30,37424,192.168.1.195,80,tcp,http,SF,188,1486,0.003564,0.1465,1,ddos
192.168.1.30,38776,192.168.1.195,80,tcp,http,SF,188,1486,0.060659,0.1465,1,ddos
192.168.1.30,37344,192.168.1.195,80,tcp,http,SF,221,1486,0.070322,0.1463,1,ddos
192.168.1.30,37262,192.168.1.195,80,tcp,http,SF,195,1486,0.023892,0.1463,1,ddos
192.168.1.30,37404,192.168.1.195,80,tcp,http,SF,221,1486,0.042898,0.1463,1,ddos
192.168.1.30,37806,192.168.1.195,80,tcp,http,SF,157,1486,0.200512,0.1463,1,ddos
192.168.1.30,37496,192.168.1.195,80,tcp,http,SF,153,1486,0.068357,0.1463,1,ddos
192.168.1.30,54740,192.168.1.190,80,tcp,http,SF,259,2205,1.969721,0.1463,1,injection
192.168.1.30,35926,192.168.1.195,80,tcp,http,SF,160,1486,0.028446,0.1463,1,ddos
192.168.1.31,50838,176.28.50.165,80,tcp,http,SF,265,2183,1.324795,0.1463,1,injection
192.168.1.30,37456,192.168.1.195,80,tcp,http,SF,256,1486,0.071773,0.1463,1,ddos
192.168.1.30,59918,192.168.1.194,80,tcp,http,S3,221,1124,16.562019,0.1463,1,ddos
192.168.1.31,49348,176.28.50.165,80,tcp,http,SF,335,2078,2.239732,0.1463,1,injection
192.168.1.30,36712,192.168.1.195,80,tcp,http,SF,210,1486,0.17195,0.1463,1,ddos
192.168.1.31,33412,192.168.1.184,80,tcp,http,S3,167,107,20.489348,0.1463,1,ddos
192.168.1.31,47838,176.28.50.165,80,tcp,http,SF,374,2093,1.36641,0.1463,1,injection
192.168.1.30,59672,192.168.1.152,80,tcp,-,S2,224,3441,0.140736,0.1462,1,injection
192.168.1.31,34880,176.28.50.165,21,tcp,ftp,SF,85,215,3.53995,0.1461,1,password
192.168.1.31,52410,176.28.50.165,21,tcp,ftp,SF,84,215,3.607402,0.1461,1,password
192.168.1.30,58130,176.28.50.165,21,tcp,ftp,SF,83,215,3.582263,0.1461,1,password
192.168.1.30,57060,192.168.1.190,80,tcp,-,S2,304,1920,0.265715,0.1461,1,injection
192.168.1.31,49824,176.28.50.165,21,tcp,ftp,SF,87,215,3.570654,0.1461,1,password
192.168.1.31,47156,176.28.50.165,21,tcp,ftp,SF,86,215,3.523144,0.1461,1,password
192.168.1.30,42970,192.168.1.184,80,tcp,http,S3,212,171,21.041051,0.1461,1,ddos
192.168.1.31,60386,176.28.50.165,21,tcp,ftp,SF,83,215,3.587712,0.1461,1,password
192.168.1.31,48852,176.28.50.165,21,tcp,ftp,SF,87,215,3.57032,0.1461,1,password
192.168.1.30,58948,176.28.50.165,21,tcp,ftp,SF,85,215,3.498843,0.1461,1,password
192.168.1.30,52894,176.28.50.165,21,tcp,ftp,SF,87,215,3.576744,0.1461,1,password
192.168.1.30,54390,192.168.1.190,80,tcp,http,SF,234,1919,1.834019,0.1461,1,injection
192.168.1.30,33198,176.28.50.165,21,tcp,ftp,SF,87,215,3.52597,0.1461,1,password
192.168.1.32,40970,18.194.169.124,80,tcp,http,S1,2185,1248,0.671521,0.1461,1,xss
192.168.1.30,60958,176.28.50.165,21,tcp,ftp,SF,87,215,3.579499,0.1461,1,password
192.168.1.30,33072,176.28.50.165,21,tcp,ftp,SF,86,215,3.592789,0.1461,1,password
192.168.1.31,57862,176.28.50.165,21,tcp,ftp,SF,84,215,3.575316,0.1461,1,password
192.168.1.31,45282,176.28.50.165,21,tcp,ftp,SF,87,215,3.46807,0.1461,1,password
192.168.1.31,45040,176.28.50.165,21,tcp,ftp,SF,85,215,3.506473,0.1461,1,password
192.168.1.31,53694,176.28.50.165,21,tcp,ftp,SF,82,215,3.523731,0.1461,1,password
192.168.1.30,60908,176.28.50.165,21,tcp,ftp,SF,87,215,3.623931,0.1461,1,password
192.168.1.31,50238,176.28.50.165,21,tcp,ftp,SF,86,215,3.64683,0.1461,1,password
192.168.1.30,54380,176.28.50.165,21,tcp,ftp,SF,83,215,3.649593,0.1461,1,password
192.168.1.30,59944,176.28.50.165,21,tcp,ftp,SF,88,215,3.487923,0.1461,1,password
192.168.1.30,54928,176.28.50.165,21,tcp,ftp,SF,84,215,3.595365,0.1461,1,password
192.168.1.31,48778,176.28.50.165,21,tcp,ftp,SF,85,215,3.521459,0.1461,1,password
192.168.1.30,51792,176.28.50.165,21,tcp,ftp,SF,82,215,3.576583,0.1461,1,password
192.168.1.31,57640,176.28.50.165,21,tcp,ftp,SF,88,215,3.648854,0.1461,1,password
192.168.1.31,50484,176.28.50.165,21,tcp,ftp,SF,87,215,3.614041,0.1461,1,password
192.168.1.31,57768,176.28.50.165,21,tcp,ftp,SF,85,215,3.580985,0.1461,1,password
192.168.1.31,32794,176.28.50.165,21,tcp,ftp,SF,86,215,3.522086,0.1461,1,password
192.168.1.31,52530,176.28.50.165,21,tcp,ftp,SF,87,215,3.575826,0.1461,1,password
192.168.1.30,54118,192.168.1.194,80,tcp,http,S3,175,1124,15.763273,0.146,1,ddos
192.168.1.30,57876,192.168.1.194,80,tcp,-,SHR,0,1124,17.681006,0.146,1,ddos
192.168.1.30,38506,192.168.1.195,80,tcp,http,SF,252,1486,0.076378,0.146,1,ddos
192.168.1.30,36636,192.168.1.195,80,tcp,http,SF,153,1486,0.016109,0.146,1,ddos
192.168.1.30,37986,192.168.1.195,80,tcp,http,SF,149,1486,0.12483,0.146,1,ddos
192.168.1.30,50758,176.28.50.165,80,tcp,http,S2,166,4154,1.072354,0.146,1,ddos
192.168.1.30,37134,192.168.1.195,80,tcp,http,SF,247,1486,0.027668,0.146,1,ddos
192.168.1.31,35620,192.168.1.190,80,tcp,http,SF,259,2205,1.138735,0.1459,1,injection
192.168.1.30,59406,176.28.50.165,21,tcp,ftp,SF,83,215,3.864842,0.1459,1,password
192.168.1.31,50604,176.28.50.165,21,tcp,ftp,SF,82,215,3.560762,0.1459,1,password
192.168.1.30,60688,176.28.50.165,21,tcp,ftp,SF,82,215,3.774418,0.1459,1,password
192.168.1.30,57466,176.28.50.165,21,tcp,ftp,SF,84,215,3.704439,0.1459,1,password
192.168.1.30,51920,176.28.50.165,21,tcp,ftp,SF,87,215,3.843794,0.1459,1,password
192.168.1.195,51708,192.168.1.1,41952,tcp,http,SF,226,3978,0.022787,0.1459,0,normal
192.168.1.195,51839,192.168.1.1,41952,tcp,http,SF,226,3978,0.023082,0.1459,0,normal
192.168.1.30,49680,176.28.50.165,21,tcp,ftp,SF,85,215,3.697785,0.1459,1,password
192.168.1.31,51298,176.28.50.165,21,tcp,ftp,SF,88,215,3.719812,0.1459,1,password
192.168.1.31,50678,176.28.50.165,21,tcp,ftp,SF,88,215,3.794076,0.1459,1,password
192.168.1.180,3,192.168.1.180,1,icmp,-,OTH,1152,0,47.837964,0.1458,0,normal
192.168.1.30,38584,192.168.1.195,80,tcp,http,SF,242,1486,0.063033,0.1458,1,ddos
192.168.1.30,38448,192.168.1.195,80,tcp,http,SF,241,1486,0.055515,0.1458,1,ddos
192.168.1.31,41068,192.168.1.195,80,tcp,http,SF,266,1486,0.128645,0.1458,1,ddos
192.168.1.32,55544,18.194.169.124,80,tcp,-,OTH,1936,1165,0.37547,0.1457,1,xss
192.168.1.30,35412,192.168.1.195,80,tcp,http,SF,228,1486,0.01365,0.1456,1,ddos
192.168.1.31,48902,176.28.50.165,80,tcp,http,SF,233,2159,1.309626,0.1456,1,injection
192.168.1.31,56122,192.168.1.195,80,tcp,http,SF,894,410,8.033765,0.1455,1,password
192.168.1.30,60690,18.184.104.180,80,tcp,http,S1,222,12184,1.724783,0.1454,1,injection
192.168.1.30,54950,192.168.1.190,80,tcp,http,SF,287,2205,1.093845,0.1454,1,injection
192.168.1.31,49724,176.28.50.165,21,tcp,ftp,SF,91,215,3.826205,0.1454,1,password
192.168.1.30,46350,192.168.1.184,80,tcp,http,S3,221,171,20.568709,0.1452,1,ddos
192.168.1.32,54654,192.168.1.190,80,tcp,-,S3,1966,1105,5.445412,0.1452,1,xss
192.168.1.31,47954,176.28.50.165,80,tcp,http,SF,206,2496,1.343283,0.1449,1,injection
192.168.1.30,58042,176.28.50.165,80,tcp,http,SF,226,1966,0.974168,0.1449,1,injection
192.168.1.31,48876,176.28.50.165,80,tcp,http,SF,206,2496,1.274758,0.1449,1,injection
192.168.1.30,58068,176.28.50.165,80,tcp,http,SF,206,2496,1.056677,0.1447,1,injection
192.168.1.30,58260,176.28.50.165,80,tcp,http,SF,209,1966,1.46671,0.1447,1,injection
192.168.1.193,49375,192.168.1.1,41952,tcp,http,SF,254,1941,0.215739,0.1447,0,normal
192.168.1.30,33094,192.168.1.152,80,tcp,-,S2,263,3441,0.215234,0.1447,1,injection
192.168.1.30,58076,176.28.50.165,80,tcp,http,SF,206,2496,1.073612,0.1447,1,injection
192.168.1.193,49407,192.168.1.195,5357,tcp,http,SF,954,2370,0.004184,0.1446,0,normal
192.168.1.30,57214,192.168.1.190,80,tcp,http,S3,261,1919,4.610457,0.1446,1,injection
192.168.1.31,49658,176.28.50.165,80,tcp,http,SF,655,2625,0.64968,0.1446,1,injection
192.168.1.193,49371,192.168.1.195,5357,tcp,http,SF,954,2370,0.005131,0.1446,0,normal
192.168.1.193,49376,192.168.1.195,5357,tcp,http,SF,954,2370,0.002543,0.1446,0,normal
